/ID	Name	Year Published	Min Players	Max Players	Play Time	Min Age	Users Rated	Rating Average	BGG Rank	Complexity Average	Owned Users	Mechanics	Domains
194594	Dice Forge	2017	2	4	45	10	14853	7.29	336	1.97	22404	Card Drafting. Deck Bag and Pool Building. Dice Rolling. Random Production	Family Games
40354	Maria	2009	2	3	210	14	2775	7.97	337	3.51	3916	Auction/Bidding. Hand Management. Point to Point Movement. Secret Unit Deployment. Simulation. Variable Set-up	Wargames
236191	London (Second Edition)	2017	2	4	90	14	4458	7.61	338	2.69	6990	Action Queue. Card Drafting. Hand Management. Loans	Strategy Games
229220	Santa Maria	2017	1	4	90	12	5220	7.55	339	3.06	7106	Card Drafting. Dice Rolling. Network and Route Building. Set Collection. Tile Placement. Variable Player Powers	Strategy Games
79828	A Few Acres of Snow	2011	2	2	120	14	7427	7.40	340	3.04	8921	Area Majority / Influence. Card Drafting. Deck Bag and Pool Building. Hand Management. Point to Point Movement	Strategy Games. Wargames
161614	Stockpile	2015	2	5	45	13	5525	7.52	341	2.11	6640	Auction/Bidding. Auction: Fixed Placement. Card Drafting. Commodity Speculation. Constrained Bidding. Investment. Market. Stock Holding. Victory Points as a Resource	Family Games. Strategy Games
155987	Abyss	2014	2	4	60	14	10215	7.33	342	2.32	12929	Auction/Bidding. Card Drafting. Hand Management. Memory. Push Your Luck. Set Collection	Strategy Games
156546	Monikers	2015	4	16	60	17	3491	7.79	343	1.06	6612	Acting. Card Drafting. Role Playing. Singing	Party Games
138161	Firefly: The Game	2013	1	4	240	13	10524	7.39	344	2.96	19170	Area Movement. Card Drafting. Dice Rolling. Pick-up and Deliver. Solo / Solitaire Game. Take That. Trading. Variable Player Powers	Thematic Games
100901	Flash Point: Fire Rescue	2011	2	6	45	10	20947	7.20	345	2.21	32892	Action Points. Cooperative Game. Dice Rolling. Grid Movement. Pick-up and Deliver. Simulation. Solo / Solitaire Game. Square Grid. Variable Player Powers	Family Games. Thematic Games
215341	Thunderstone Quest	2018	2	4	90	14	3159	7.91	346	2.80	6810	Deck Bag and Pool Building	Strategy Games
96913	Lancaster	2011	2	5	60	10	6675	7.42	347	2.99	7593	Area Majority / Influence. Auction/Bidding. Voting. Worker Placement. Worker Placement. Different Worker Types	Strategy Games
66362	Glen More	2010	2	5	70	10	8686	7.32	348	2.67	8092	Commodity Speculation. Dice Rolling. Rondel. Set Collection. Tile Placement. Time Track. Track Movement	Strategy Games
244711	Newton	2018	1	4	90	14	4335	7.62	349	3.40	5982	Card Drafting. Deck Bag and Pool Building. Drafting. End Game Bonuses. Hand Management. Income. Point to Point Movement. Solo / Solitaire Game. Tech Trees / Tech Tracks. Tile Placement. Turn Order: Progressive. Variable Set-up	Strategy Games
176396	Quadropolis	2016	2	4	60	8	11050	7.29	350	2.21	15563	Hand Management. Pattern Building. Set Collection. Tile Placement	Family Games
105134	Risk Legacy	2011	3	5	60	13	7555	7.42	351	2.59	13217	Area Movement. Card Drafting. Dice Rolling. Legacy Game. Player Elimination. Variable Player Powers	Strategy Games
11170	Heroscape Master Set: Rise of the Valkyrie	2004	2	4	90	8	7803	7.44	352	2.29	12318	Dice Rolling. Grid Movement. Hexagon Grid. Line of Sight. Modular Board. Three Dimensional Movement	Customizable Games. Thematic Games
260428	Pandemic: Fall of Rome	2018	1	5	60	8	3858	7.71	353	2.45	7133	Action Points. Cooperative Game. Dice Rolling. Hand Management. Point to Point Movement. Set Collection. Solo / Solitaire Game. Variable Player Powers	Strategy Games
151347	Millennium Blades	2016	2	5	120	12	3895	7.72	354	3.68	6213	Card Drafting. Commodity Speculation. Hand Management. Set Collection. Simulation. Trading	Thematic Games
27162	Kingsburg	2007	2	5	90	13	18339	7.19	355	2.43	17099	Dice Rolling. Worker Placement with Dice Workers	Family Games. Strategy Games
111341	The Great Zimbabwe	2012	2	5	150	14	3192	7.79	356	3.71	3572	Auction/Bidding. Card Drafting. Mancala. Modular Board. Network and Route Building. Tile Placement. Variable Player Powers	Strategy Games
245934	Carpe Diem	2018	2	4	75	10	4687	7.58	357	2.52	6568	Card Drafting. Tile Placement	Strategy Games
215311	Downforce	2017	2	6	40	10	7914	7.36	358	1.74	10509	Auction/Bidding. Betting and Bluffing. Hand Management. Moving Multiple Units. Race. Track Movement. Variable Player Powers	Family Games
230253	Star Realms: Frontiers	2018	1	4	45	12	2643	8.02	359	1.88	7605	Card Drafting. Cooperative Game. Deck Bag and Pool Building. Player Elimination. Solo / Solitaire Game. Take That	Strategy Games
150658	Pandemic: The Cure	2014	2	5	30	8	9398	7.30	360	2.06	14711	Cooperative Game. Dice Rolling. Hand Management. Point to Point Movement. Push Your Luck. Set Collection. Solo / Solitaire Game. Variable Player Powers	Family Games. Strategy Games
25417	BattleLore	2006	2	2	60	10	9091	7.36	361	2.76	10804	Area Majority / Influence. Campaign / Battle Card Driven. Command Cards. Dice Rolling. Grid Movement. Hand Management. Hexagon Grid. Modular Board. Variable Player Powers	Thematic Games. Wargames
137408	Amerigo	2013	2	4	90	10	5501	7.47	362	2.99	7241	Action Points. Cube Tower. Grid Movement. Modular Board. Tile Placement	Strategy Games
47	Chinatown	1999	3	5	60	12	8468	7.33	363	2.28	10361	Enclosure. Income. Investment. Negotiation. Set Collection. Tile Placement. Trading. Victory Points as a Resource	Strategy Games
234277	Nusfjord	2017	1	5	100	12	4124	7.62	364	2.86	6581	Worker Placement	Strategy Games
128671	Spartacus: A Game of Blood and Treachery	2012	3	4	180	17	7172	7.46	365	2.71	9373	Auction/Bidding. Betting and Bluffing. Bribery. Dice Rolling. Grid Movement. Hand Management. Movement Points. Sudden Death Ending. Trading. Variable Player Powers	Thematic Games
18833	Lord of the Rings: The Confrontation	2005	2	2	30	14	5656	7.47	366	2.20	6958	Area Movement. Card Play Conflict Resolution. Hand Management. Secret Unit Deployment. Simultaneous Action Selection. Variable Player Powers	Strategy Games
157969	Sheriff of Nottingham	2014	3	5	60	14	29603	7.14	367	1.65	45096	Betting and Bluffing. Bribery. Card Drafting. Hand Management. Negotiation. Role Playing. Set Collection	Family Games. Party Games
34219	Biblios	2007	2	4	30	10	15008	7.19	368	1.68	18939	Auction/Bidding. Auction: Turn Order Until Pass. Card Drafting. Commodity Speculation. Hand Management. Set Collection	Family Games. Strategy Games
5404	Amun-Re	2003	3	5	90	12	8564	7.32	369	3.04	9578	Area Majority / Influence. Auction/Bidding. Auction: Fixed Placement. Constrained Bidding	Strategy Games
123123	BattleCON: Devastation of Indines	2013	1	5	45	10	2919	7.92	370	3.07	4764	Hand Management. Point to Point Movement. Simultaneous Action Selection. Solo / Solitaire Game. Variable Player Powers	Strategy Games
269210	Twice as Clever!	2019	1	4	30	10	4915	7.53	371	2.36	8628	Dice Rolling. Drafting. Paper-and-Pencil. Re-rolling and Locking	Family Games
188866	Awkward Guests	2016	1	8	75	12	3648	7.73	372	2.36	6701	Card Drafting. Hand Management. Trading	Family Games
62222	Commands & Colors: Napoleonics	2010	2	2	90	14	2644	8.00	373	2.74	4839	Campaign / Battle Card Driven. Command Cards. Dice Rolling. Hand Management. Hexagon Grid. Modular Board. Moving Multiple Units. Simulation	Wargames
192153	Pandemic: Reign of Cthulhu	2016	2	4	40	14	7890	7.40	374	2.18	14296	Action Points. Cooperative Game. Hand Management. Point to Point Movement. Set Collection. Trading. Variable Player Powers	Strategy Games. Thematic Games
128996	1775: Rebellion	2013	2	4	120	10	3712	7.67	375	2.24	5129	Area Majority / Influence. Area Movement. Campaign / Battle Card Driven. Command Cards. Dice Rolling. Die Icon Resolution. Team-Based Game. Turn Order: Random. Variable Player Powers	Wargames
92415	Skull	2011	3	6	45	10	14213	7.21	376	1.14	20841	Auction/Bidding. Hand Management. Player Elimination	Party Games
17226	Descent: Journeys in the Dark	2005	2	5	240	13	11319	7.30	377	3.34	13682	Dice Rolling. Grid Movement. Modular Board. Role Playing. Team-Based Game. Variable Player Powers	Thematic Games
712	Blood Bowl (Third Edition)	1994	2	2	180	12	5267	7.54	378	2.98	6428	Dice Rolling. Grid Movement. Variable Player Powers	Strategy Games. Thematic Games
146791	Shadows of Brimstone: City of the Ancients	2014	1	4	120	12	3401	7.97	379	3.34	6653	Cooperative Game. Dice Rolling. Grid Movement. Modular Board. Role Playing. Variable Player Powers	Thematic Games
136063	Forbidden Desert	2013	2	5	45	10	25599	7.14	380	2.05	43800	Action Points. Bias. Cooperative Game. Grid Movement. Hand Management. Map Reduction. Modular Board. Pick-up and Deliver. Set Collection. Solo / Solitaire Game. Square Grid. Variable Player Powers	Family Games
177639	Raptor	2015	2	2	30	9	7897	7.33	381	2.06	11869	Action Points. Action Retrieval. Action/Event. Grid Movement. Hand Management. Modular Board. Simultaneous Action Selection. Take That. Variable Player Powers	Family Games. Strategy Games
274960	Point Salad	2019	2	6	30	8	8042	7.33	382	1.15	14054	Card Drafting. Set Collection	Family Games
83330	Mansions of Madness	2011	2	5	180	13	12747	7.29	383	3.24	18478	Area Movement. Dice Rolling. Hand Management. Modular Board. Pick-up and Deliver. Role Playing. Scenario / Mission / Campaign Game. Team-Based Game. Variable Player Powers	Thematic Games
95527	Madeira	2013	2	4	150	12	3910	7.62	384	4.29	5126	Area Majority / Influence. Dice Rolling. Turn Order: Pass Order. Turn Order: Stat-Based. Worker Placement. Worker Placement with Dice Workers	Strategy Games
62227	Labyrinth: The War on Terror. 2001 - ?	2010	1	2	180	12	4315	7.59	385	3.63	8633	Action Points. Action/Event. Area Majority / Influence. Campaign / Battle Card Driven. Command Cards. Dice Rolling. Events. Hand Management. Moving Multiple Units. Point to Point Movement. Scenario / Mission / Campaign Game. Simulation. Solo / Solitaire Game. Stat Check Resolution. Sudden Death Ending. Tug of War. Variable Player Powers	Strategy Games. Wargames
194607	Mystic Vale	2016	2	4	45	14	8975	7.30	386	2.25	13372	Deck Bag and Pool Building. Layering. Push Your Luck	Strategy Games
150	PitchCar	1995	2	8	30	6	9645	7.25	387	1.13	10190	Flicking. Modular Board. Race	Family Games. Party Games
162082	Deus	2014	2	4	90	14	7293	7.32	388	2.85	8826	Area Majority / Influence. Grid Movement. Hand Management. Hexagon Grid. Kill Steal. Modular Board. Network and Route Building. Victory Points as a Resource	Strategy Games
260605	Camel Up (Second Edition)	2018	3	8	45	8	3744	7.67	389	1.51	6626	Betting and Bluffing. Dice Rolling. Roll / Spin and Move. Track Movement	Family Games. Party Games
65781	London	2010	2	4	90	13	6281	7.36	390	2.88	5776	Card Drafting. Hand Management	Strategy Games
158899	Colt Express	2014	2	6	40	10	24739	7.12	391	1.82	34522	Action Queue. Hand Management. Memory. Programmed Movement. Take That. Variable Player Powers	Family Games
105551	Archipelago	2012	2	5	240	14	7373	7.34	392	3.73	9903	Area Majority / Influence. Auction/Bidding. Commodity Speculation. Grid Movement. Hexagon Grid. Map Addition. Modular Board. Semi-Cooperative Game. Tile Placement. Trading. Traitor Game. Worker Placement	Strategy Games
98778	Hanabi	2010	2	5	25	8	38927	7.08	393	1.70	63682	Communication Limits. Cooperative Game. Hand Management. Memory. Roles with Asymmetric Information. Set Collection	Family Games
372	Schotten Totten	1999	2	2	20	8	7624	7.31	394	1.74	11866	Hand Management. Set Collection	Family Games
13	Catan	1995	3	4	120	10	101510	7.15	395	2.32	154531	Dice Rolling. Hexagon Grid. Income. Modular Board. Network and Route Building. Race. Random Production. Trading. Variable Set-up	Family Games. Strategy Games
127398	Legends of Andor	2012	2	4	90	10	15017	7.21	396	2.77	25407	Area Movement. Cooperative Game. Dice Rolling. Scenario / Mission / Campaign Game. Variable Player Powers	Thematic Games
206941	First Class: All Aboard the Orient Express!	2016	2	4	80	10	4843	7.47	397	2.78	6457	Card Drafting. Set Collection. Variable Set-up	Strategy Games
244271	Dice Throne: Season Two - Battle Chest	2018	2	6	40	8	2237	8.19	398	2.13	4611	Dice Rolling. Take That. Team-Based Game. Variable Player Powers	Family Games
102652	Sentinels of the Multiverse	2011	2	5	60	8	14766	7.22	399	2.50	21057	Cooperative Game. Hand Management. Solo / Solitaire Game. Variable Player Powers	Thematic Games
119506	Freedom: The Underground Railroad	2012	1	4	120	13	3875	7.59	400	2.91	6137	Cooperative Game. Pick-up and Deliver. Point to Point Movement. Push Your Luck. Solo / Solitaire Game. Variable Player Powers	Strategy Games. Thematic Games
875	Roads & Boats	1999	1	4	240	14	3079	7.73	401	4.18	4235	Grid Movement. Line Drawing. Modular Board. Network and Route Building. Pick-up and Deliver	Strategy Games
97786	Small World Underground	2011	2	5	90	8	9799	7.27	402	2.59	16217	Area Majority / Influence. Area Movement. Dice Rolling. King of the Hill. Variable Player Powers	Strategy Games
478	Citadels	2000	2	8	60	10	48360	7.08	403	2.05	64387	Action Drafting. Card Drafting. Lose a Turn. Set Collection. Turn Order: Role Order. Variable Player Powers	Family Games. Strategy Games
171668	The Grizzled	2015	2	5	30	14	12228	7.20	404	1.94	19917	Communication Limits. Cooperative Game. Hand Management. Move Through Deck. Push Your Luck. Variable Player Powers	Thematic Games
15062	Shadows over Camelot	2005	3	7	80	10	25447	7.12	405	2.57	31336	Communication Limits. Cooperative Game. Dice Rolling. Hand Management. Player Elimination. Semi-Cooperative Game. Set Collection. Team-Based Game. Traitor Game. Variable Player Powers	Thematic Games
133848	Euphoria: Build a Better Dystopia	2013	2	6	60	13	9358	7.25	406	3.11	12505	Dice Rolling. Hand Management. Race. Set Collection. Variable Player Powers. Worker Placement. Worker Placement with Dice Workers	Strategy Games
58421	Egizia	2009	2	4	90	12	5134	7.42	407	2.83	4181	Bias. Card Drafting. Worker Placement	Strategy Games
191862	Imhotep	2016	2	4	40	10	11784	7.20	408	2.01	16907	Area Majority / Influence. End Game Bonuses. Modular Board. Set Collection. Worker Placement	Family Games
20437	Lords of Vegas	2010	2	4	90	12	6546	7.34	409	2.36	8663	Area Majority / Influence. Catch the Leader. Dice Rolling. Random Production. Tile Placement. Trading	Strategy Games. Thematic Games
128271	Ginkgopolis	2012	1	5	45	13	4991	7.43	410	2.91	4535	Area Majority / Influence. Card Drafting. Simultaneous Action Selection. Solo / Solitaire Game. Tile Placement	Strategy Games
43570	Friday	2011	1	1	25	13	16501	7.14	411	2.14	28513	Deck Bag and Pool Building. Hand Management. Push Your Luck. Solo / Solitaire Game	Strategy Games
147949	One Night Ultimate Werewolf	2014	3	10	10	8	21482	7.14	412	1.39	36819	Hidden Roles. Role Playing. Roles with Asymmetric Information. Traitor Game. Variable Player Powers. Voting	Party Games
193042	Junk Art	2016	2	6	30	8	5449	7.43	413	1.22	8198	Hand Management. Player Elimination. Stacking and Balancing	Family Games. Party Games
36553	Time's Up! Title Recall!	2008	4	18	60	12	3122	7.71	414	1.19	4622	Acting. Communication Limits. Memory. Team-Based Game	Party Games
144189	Fire in the Lake	2014	1	4	180	0	2258	8.07	415	4.06	5520	Area Majority / Influence. Dice Rolling. Simulation. Solo / Solitaire Game. Variable Phase Order. Variable Player Powers	Wargames
270844	Imperial Settlers: Empires of the North	2019	1	4	90	10	3885	7.61	416	2.77	7311	Hand Management. Take That. Variable Player Powers. Worker Placement	Strategy Games
221965	The Fox in the Forest	2017	2	2	30	10	8895	7.25	417	1.59	17832	Hand Management. Trick-taking	Family Games
240196	Betrayal Legacy	2018	3	5	90	12	3180	7.83	418	2.83	7713	Cooperative Game. Dice Rolling. Grid Movement. Legacy Game. Modular Board. Player Elimination. Role Playing. Storytelling. Tile Placement. Traitor Game	Thematic Games
125618	Libertalia	2012	2	6	60	14	12435	7.16	419	2.24	13747	Action Queue. Hand Management. Set Collection. Simultaneous Action Selection. Variable Phase Order	Strategy Games
233312	Stuffed Fables	2018	2	4	90	7	4451	7.57	420	2.41	12306	Cooperative Game. Dice Rolling. Role Playing. Storytelling. Variable Player Powers	Thematic Games
90419	Airlines Europe	2011	2	5	75	10	6825	7.31	421	2.44	7721	Card Drafting. Investment. Network and Route Building. Set Collection. Stock Holding	Family Games. Strategy Games
270633	Aeon's End: The New Age	2019	1	4	60	14	1383	8.75	422	2.91	3962	Card Drafting. Cooperative Game. Deck Bag and Pool Building. Hand Management. Variable Phase Order. Variable Player Powers	Strategy Games
42052	Vinhos	2010	2	4	135	12	4447	7.49	423	4.21	4616	Area Majority / Influence. Worker Placement	Strategy Games
163968	Elysium	2015	2	4	60	14	8502	7.23	424	2.76	12201	Card Drafting. Set Collection. Take That	Strategy Games
9674	Ingenious	2004	1	4	45	10	15633	7.12	425	1.92	18779	Hand Management. Highest-Lowest Scoring. Pattern Building. Team-Based Game. Tile Placement	Abstract Games
21790	Thurn and Taxis	2006	2	4	60	10	18128	7.10	426	2.26	20314	Card Drafting. Hand Management. Network and Route Building. Set Collection	Family Games. Strategy Games
257501	KeyForge: Call of the Archons	2018	2	2	45	14	9343	7.28	427	2.46	14271	Hand Management. Take That	Customizable Games
31999	TZAAR	2007	2	2	60	13	3223	7.66	428	2.54	4817	Grid Movement. Map Reduction	Abstract Games
192836	The Colonists	2016	1	4	360	12	3406	7.65	429	4.09	6658	Area Movement. Card Drafting. Hand Management. Modular Board. Tile Placement. Worker Placement	Strategy Games
256730	Pipeline	2019	2	4	120	12	3006	7.75	430	3.85	4625	Action Drafting. Commodity Speculation. Contracts. Market. Network and Route Building. Tile Placement. Turn Order: Claim Action	Strategy Games
218603	Photosynthesis	2017	2	4	60	10	16757	7.13	431	2.28	27416	Action Points. Area Majority / Influence. Bias. End Game Bonuses. Hexagon Grid. Income. Turn Order: Progressive	Abstract Games. Family Games
34119	Tales of the Arabian Nights	2009	1	6	120	12	11581	7.20	432	2.16	16544	Dice Rolling. Narrative Choice / Paragraph. Point to Point Movement. Role Playing. Solo / Solitaire Game. Storytelling. Variable Player Powers	Thematic Games
27173	Vikings	2007	2	4	60	10	7935	7.25	433	2.54	7634	Auction/Bidding. Auction: Dutch. Rondel. Tile Placement. Victory Points as a Resource	Strategy Games
232043	Queendomino	2017	2	4	25	8	8016	7.26	434	2.09	16189	Card Drafting. Enclosure. Tile Placement. Variable Phase Order	Family Games
171	Chess	1475	2	2	60	6	28745	7.13	435	3.70	40068	Grid Movement. Pattern Movement. Square Grid. Static Capture	Abstract Games
144797	Argent: The Consortium	2015	2	5	150	10	3170	7.68	436	3.80	4799	Area Majority / Influence. Modular Board. Take That. Variable Player Powers. Worker Placement. Worker Placement. Different Worker Types	Strategy Games
226522	Exit: The Game - Dead Man on the Orient Express	2017	1	4	90	12	3024	7.71	437	2.74	6336	Cooperative Game	Family Games
180974	Potion Explosion	2015	2	4	45	8	13444	7.15	438	1.75	19594	Pattern Recognition. Set Collection. Take That. Variable Set-up	Family Games
133038	Pathfinder Adventure Card Game: Rise of the Runelords - Base Set	2013	1	4	90	13	12022	7.20	439	2.71	18203	Cooperative Game. Deck Bag and Pool Building. Dice Rolling. Hand Management. Role Playing. Scenario / Mission / Campaign Game. Solo / Solitaire Game. Variable Player Powers	Thematic Games
18	RoboRally	1994	2	8	120	12	22465	7.08	440	2.43	25878	Action Queue. Bias. Grid Movement. Lose a Turn. Modular Board. Programmed Movement. Race. Scenario / Mission / Campaign Game. Simultaneous Action Selection	Strategy Games. Thematic Games
475	Taj Mahal	2000	3	5	100	12	7087	7.28	441	2.99	8352	Auction/Bidding. Auction: Turn Order Until Pass. Card Drafting. Hand Management. Network and Route Building. Set Collection	Strategy Games
97842	Last Will	2011	2	5	75	14	9043	7.19	442	2.71	10498	Action Points. Hand Management. Worker Placement	Strategy Games
142379	Escape Plan	2019	1	5	120	12	3522	7.62	443	3.68	6415	Area Movement. Card Drafting. Enclosure. Hexagon Grid. Modular Board. Tile Placement	Strategy Games. Thematic Games
133473	Sushi Go!	2013	2	5	15	8	34794	7.05	444	1.17	59022	Card Drafting. Drafting. End Game Bonuses. Hand Management. Set Collection. Simultaneous Action Selection	Family Games
181530	Runebound (Third Edition)	2015	2	4	180	14	4988	7.51	445	2.66	8825	Action Points. Area Movement. Deck Bag and Pool Building. Dice Rolling. Die Icon Resolution. Roll / Spin and Move. Stat Check Resolution. Variable Player Powers. Variable Set-up	Thematic Games
183562	Star Wars: X-Wing Miniatures Game - The Force Awakens Core Set	2015	2	2	45	14	2814	7.81	446	2.83	7795	Action Queue. Critical Hits and Failures. Dice Rolling. Movement Template. Variable Player Powers	Customizable Games
22827	StarCraft: The Board Game	2007	2	6	240	12	7052	7.34	447	3.84	8759	Area Majority / Influence. Area Movement. Card Play Conflict Resolution. Deck Bag and Pool Building. Modular Board. Order Counters. Variable Player Powers	Strategy Games. Thematic Games
12942	No Thanks!	2004	3	7	20	8	20354	7.05	448	1.14	27642	Auction/Bidding. Closed Economy Auction. Increase Value of Unchosen Resources. Push Your Luck. Set Collection	Family Games
156858	Black Orchestra	2016	1	5	90	14	4263	7.52	449	2.41	7262	Action Points. Cooperative Game. Dice Rolling. Die Icon Resolution. Hand Management. Pick-up and Deliver. Point to Point Movement. Push Your Luck. Set Collection. Solo / Solitaire Game. Tech Trees / Tech Tracks. Variable Player Powers	Thematic Games
3685	Hammer of the Scots	2002	2	2	180	12	3849	7.55	450	2.98	5096	Area Movement. Campaign / Battle Card Driven. Dice Rolling. Hand Management. Secret Unit Deployment. Simulation. Simultaneous Action Selection	Wargames
11	Bohnanza	1997	2	7	45	13	38260	7.04	451	1.67	56587	Hand Management. Melding and Splaying. Negotiation. Set Collection. Trading	Family Games
297030	Tekhenu: Obelisk of the Sun	2020	1	4	120	14	2329	7.96	452	4.01	4699	Action Drafting. Drafting. Income. Pattern Building. Turn Order: Stat-Based. Variable Set-up	Strategy Games
205398	Citadels	2016	2	8	60	10	7632	7.31	453	2	14219	Action Drafting. Card Drafting. Income. Lose a Turn. Set Collection. Turn Order: Role Order. Variable Player Powers	Family Games
27746	Colosseum	2007	3	5	90	10	8444	7.22	454	2.75	9597	Auction/Bidding. Dice Rolling. Roll / Spin and Move. Set Collection. Trading	Family Games. Strategy Games
156009	Port Royal	2014	2	5	50	8	12971	7.14	455	1.63	19547	Card Drafting. Contracts. Push Your Luck. Set Collection	Family Games
31730	Chicago Express	2007	2	6	60	12	7408	7.23	456	2.78	8209	Auction/Bidding. Auction: Turn Order Until Pass. Network and Route Building. Ownership. Stock Holding	Strategy Games
15363	Nexus Ops	2005	2	4	90	12	8487	7.22	457	2.23	10703	Area Majority / Influence. Dice Rolling. Hand Management. Hexagon Grid. King of the Hill. Modular Board. Take That	Thematic Games. Wargames
141572	Paperback	2014	2	5	45	8	8942	7.18	458	1.99	13740	Card Drafting. Cooperative Game. Deck Bag and Pool Building. Delayed Purchase	Family Games. Strategy Games
183251	Karuba	2015	2	4	40	8	8690	7.21	459	1.46	12154	Bingo. Connections. Grid Movement. Network and Route Building. Simultaneous Action Selection. Tile Placement	Family Games
151022	Baseball Highlights: 2045	2015	1	4	45	9	3675	7.55	460	2.22	4568	Card Drafting. Deck Bag and Pool Building. Hand Management. Solo / Solitaire Game. Take That	Strategy Games. Thematic Games
91312	Discworld: Ankh-Morpork	2011	2	4	60	11	9247	7.23	461	2.21	10988	Area Majority / Influence. Dice Rolling. Events. Hand Management. Hidden Roles. Interrupts. Roles with Asymmetric Information. Take That	Thematic Games
155703	Evolution	2014	2	6	60	12	13614	7.13	462	2.43	18555	Action Points. Hand Management. Push Your Luck. Secret Unit Deployment. Simulation. Simultaneous Action Selection. Take That	Strategy Games
39351	Automobile	2009	3	5	120	12	5375	7.34	463	3.52	5131	Commodity Speculation. Variable Player Powers	Strategy Games
160010	Conan	2016	2	5	90	14	3959	7.71	464	2.76	7956	Action Points. Area Movement. Dice Rolling. Player Elimination. Team-Based Game. Variable Phase Order. Variable Player Powers	Thematic Games
17405	1846: The Race for the Midwest	2005	3	5	240	14	2150	7.94	465	4.01	3174	Investment. Market. Network and Route Building. Ownership. Stock Holding. Tile Placement. Victory Points as a Resource	Strategy Games
6472	A Game of Thrones	2003	3	5	180	12	10151	7.21	466	3.45	9761	Area Movement. Auction/Bidding. Events. Hand Management. Memory. Order Counters. Player Elimination. Simultaneous Action Selection. Variable Player Powers	Strategy Games
223040	Fantasy Realms	2017	3	6	20	14	4396	7.45	467	1.73	6795	Card Drafting. Set Collection	Family Games
6249	Alhambra	2003	2	6	60	8	28689	7.03	468	2.10	34997	Card Drafting. Hand Management. Set Collection. Tile Placement	Family Games. Strategy Games
128780	Pax Porfiriana	2012	1	6	120	12	2994	7.68	469	3.57	5181	Card Drafting. Hand Management. Simulation	Strategy Games
140603	Francis Drake	2013	3	5	120	14	4517	7.42	470	2.93	6077	Dice Rolling. Push Your Luck. Secret Unit Deployment. Set Collection. Time Track. Worker Placement	Strategy Games
212445	Blood Bowl (2016 Edition)	2016	2	2	120	12	2231	8.07	471	3.53	4618	Critical Hits and Failures. Dice Rolling. Grid Movement. Movement Points. Variable Player Powers	Thematic Games
159508	AquaSphere	2014	2	4	100	12	6472	7.28	472	3.69	10007	Area Majority / Influence. Area Movement. Modular Board	Strategy Games
2346	DVONN	2001	2	2	30	9	4455	7.44	473	2.67	6017	Grid Movement. Map Reduction	Abstract Games
39938	Carson City	2009	2	5	90	12	6744	7.25	474	3.18	5654	Area Majority / Influence. Dice Rolling. Tile Placement. Variable Player Powers. Worker Placement	Strategy Games
205359	Star Wars: Destiny	2016	2	2	30	10	4591	7.53	475	2.28	7416	Dice Rolling. Hand Management. Variable Player Powers	Customizable Games
251658	Sprawlopolis	2018	1	4	20	8	4117	7.48	476	1.85	9267	Card Drafting. Cooperative Game. Layering. Solo / Solitaire Game. Tile Placement	Family Games
153938	Camel Up	2014	2	8	30	8	22805	7.05	477	1.48	28988	Betting and Bluffing. Dice Rolling. End Game Bonuses. Roll / Spin and Move. Track Movement. Variable Set-up	Family Games
169255	A Game of Thrones: The Card Game (Second Edition)	2015	2	4	120	14	4211	7.56	478	3.53	7947	Alliances. Card Drafting. Hand Management. Simultaneous Action Selection. Variable Player Powers	Customizable Games
271055	Dwellings of Eldervale	2020	1	5	150	14	1591	8.52	479	3.21	3155	Area Majority / Influence. Dice Rolling. Hand Management. Modular Board. Variable Player Powers. Worker Placement	Strategy Games
73171	Earth Reborn	2010	2	4	180	13	3241	7.66	480	3.89	6102	Action Points. Card Drafting. Dice Rolling. Grid Movement. Hand Management. Modular Board. Scenario / Mission / Campaign Game. Secret Unit Deployment	Thematic Games
113924	Zombicide	2012	1	6	60	14	16553	7.16	481	2.54	23560	Action Points. Cooperative Game. Dice Rolling. Grid Movement. Hand Management. Modular Board. Player Elimination. Scenario / Mission / Campaign Game. Variable Player Powers	Thematic Games
262215	Blackout: Hong Kong	2018	1	4	150	14	3738	7.51	482	3.46	6214	Area Majority / Influence. Card Drafting. Deck Bag and Pool Building. Dice Rolling. Hand Management. Network and Route Building	Strategy Games
42776	Gears of War: The Board Game	2011	1	4	180	14	4696	7.46	483	2.89	7326	Area Movement. Campaign / Battle Card Driven. Cooperative Game. Dice Rolling. Hand Management. Modular Board. Solo / Solitaire Game. Variable Player Powers	Thematic Games
245654	Railroad Ink: Deep Blue Edition	2018	1	6	30	8	6520	7.28	484	1.52	11056	Bingo. Connections. Dice Rolling. Line Drawing. Network and Route Building. Paper-and-Pencil. Solo / Solitaire Game	Family Games
196326	Love Letter Premium	2016	2	8	30	8	4322	7.46	485	1.30	7866	Hand Management. Player Elimination	Family Games. Party Games
172308	Broom Service	2015	2	5	75	10	8094	7.19	486	2.40	13139	Area Movement. Follow. Hand Management. Pick-up and Deliver. Set Collection. Simultaneous Action Selection. Variable Phase Order	Family Games. Strategy Games
9625	Struggle of Empires	2004	2	7	240	13	3804	7.51	487	3.60	5119	Alliances. Area Majority / Influence. Area Movement. Auction/Bidding. Dice Rolling	Strategy Games
262543	Wavelength	2019	2	12	45	14	3747	7.52	488	1.10	6960	Betting and Bluffing. Race. Targeted Clues. Team-Based Game	Party Games
